"","owner","period","player","actual_fantasy_points","lineup"
"651","me",51,"Giannis Antetokounmpo",21,6
"652","me",51,"Kawhi Leonard",50,2
"653","me",51,"Damian Lillard",0,0
"654","me",51,"LaMarcus Aldridge",28,11
"655","me",51,"Luka Doncic",9,12
"656","me",51,"DeAndre Jordan",5,4
"657","me",51,"Jonas Valanciunas",31,12
"658","me",51,"Steven Adams",22,11
"659","me",51,"Jamal Murray",28,5
"660","me",51,"Blake Griffin",26,11
"661","me",51,"Tim Hardaway Jr.",0,12
"662","me",51,"Kyle Kuzma",21,3
"663","me",51,"Evan Fournier",42,1
"664","me",52,"Kawhi Leonard",0,12
"665","me",52,"Damian Lillard",33,0
"666","me",52,"LaMarcus Aldridge",0,11
"667","me",52,"DeAndre Jordan",0,4
"668","me",52,"Jonas Valanciunas",0,12
"669","me",52,"Steven Adams",0,11
"670","me",52,"Jamal Murray",0,5
"671","me",52,"Blake Griffin",0,11
"672","me",52,"Tim Hardaway Jr.",13,2
"673","me",52,"Kyle Kuzma",0,3
"674","me",52,"Evan Fournier",0,12
"675","me",52,"Serge Ibaka",0,12
"676","me",52,"LeBron James",0,12
"677","me",53,"Kawhi Leonard",39,2
"678","me",53,"Damian Lillard",0,12
"679","me",53,"LaMarcus Aldridge",16,11
"680","me",53,"DeAndre Jordan",0,12
"681","me",53,"Jonas Valanciunas",28,4
"682","me",53,"Steven Adams",24,11
"683","me",53,"Jamal Murray",24,0
"684","me",53,"Blake Griffin",30,11
"685","me",53,"Tim Hardaway Jr.",0,12
"686","me",53,"Kyle Kuzma",30,3
"687","me",53,"Evan Fournier",3,1
"688","me",53,"Serge Ibaka",14,6
"689","me",53,"LeBron James",41,12
"690","me",54,"Kawhi Leonard",0,12
"691","me",54,"LaMarcus Aldridge",0,11
"692","me",54,"DeAndre Jordan",37,11
"693","me",54,"Steven Adams",0,12
"694","me",54,"Jamal Murray",4,5
"695","me",54,"Blake Griffin",0,12
"696","me",54,"Tim Hardaway Jr.",4,6
"697","me",54,"Kyle Kuzma",35,3
"698","me",54,"Evan Fournier",0,12
"699","me",54,"Serge Ibaka",0,12
"700","me",54,"LeBron James",28,2
"701","me",54,"Enes Kanter",38,4
"702","me",54,"Chris Paul",22,11
"703","me",55,"Kawhi Leonard",33,2
"704","me",55,"LaMarcus Aldridge",29,11
"705","me",55,"DeAndre Jordan",0,12
"706","me",55,"Steven Adams",0,12
"707","me",55,"Jamal Murray",0,5
"708","me",55,"Blake Griffin",30,11
"709","me",55,"Tim Hardaway Jr.",23,6
"710","me",55,"Kyle Kuzma",0,12
"711","me",55,"Evan Fournier",0,12
"712","me",55,"Serge Ibaka",30,11
"713","me",55,"LeBron James",0,12
"714","me",55,"Enes Kanter",6,4
"715","me",55,"Chris Paul",0,12
"716","me",56,"Kawhi Leonard",0,12
"717","me",56,"LaMarcus Aldridge",0,12
"718","me",56,"DeAndre Jordan",21,11
"719","me",56,"Steven Adams",24,11
"720","me",56,"Jamal Murray",33,5
"721","me",56,"Blake Griffin",0,11
"722","me",56,"Tim Hardaway Jr.",0,12
"723","me",56,"Kyle Kuzma",30,6
"724","me",56,"Evan Fournier",0,2
"725","me",56,"Serge Ibaka",0,12
"726","me",56,"LeBron James",37,3
"727","me",56,"Enes Kanter",0,4
"728","me",56,"Chris Paul",0,12
"729","me",57,"Kawhi Leonard",0,2
"730","me",57,"LaMarcus Aldridge",15,4
"731","me",57,"DeAndre Jordan",0,12
"732","me",57,"Steven Adams",0,11
"733","me",57,"Jamal Murray",0,5
"734","me",57,"Blake Griffin",0,11
"735","me",57,"Tim Hardaway Jr.",0,12
"736","me",57,"Kyle Kuzma",0,12
"737","me",57,"Evan Fournier",0,12
"738","me",57,"Serge Ibaka",37,6
"739","me",57,"LeBron James",0,3
"740","me",57,"Enes Kanter",0,12
"741","me",57,"Chris Paul",32,11
"742","me",58,"Kawhi Leonard",0,2
"743","me",58,"LaMarcus Aldridge",0,12
"744","me",58,"DeAndre Jordan",18,4
"745","me",58,"Steven Adams",27,11
"746","me",58,"Jamal Murray",0,12
"747","me",58,"Blake Griffin",33,11
"748","me",58,"Tim Hardaway Jr.",19,5
"749","me",58,"Kyle Kuzma",0,12
"750","me",58,"Evan Fournier",0,12
"751","me",58,"Serge Ibaka",32,6
"752","me",58,"LeBron James",0,3
"753","me",58,"Enes Kanter",28,11
"754","me",58,"Chris Paul",0,12
"755","me",59,"Kawhi Leonard",0,12
"756","me",59,"LaMarcus Aldridge",32,6
"757","me",59,"DeAndre Jordan",25,4
"758","me",59,"Steven Adams",0,11
"759","me",59,"Jamal Murray",0,12
"760","me",59,"Blake Griffin",0,11
"761","me",59,"Tim Hardaway Jr.",0,12
"762","me",59,"Kyle Kuzma",30,2
"763","me",59,"Evan Fournier",5,5
"764","me",59,"Serge Ibaka",0,12
"765","me",59,"LeBron James",31,3
"766","me",59,"Enes Kanter",0,11
"767","me",59,"Chris Paul",23,0
"768","me",60,"Kawhi Leonard",27,2
"769","me",60,"LaMarcus Aldridge",0,6
"770","me",60,"DeAndre Jordan",0,12
"771","me",60,"Steven Adams",38,11
"772","me",60,"Jamal Murray",17,1
"773","me",60,"Blake Griffin",0,11
"774","me",60,"Tim Hardaway Jr.",10,5
"775","me",60,"Kyle Kuzma",0,12
"776","me",60,"Evan Fournier",0,12
"777","me",60,"Serge Ibaka",23,4
"778","me",60,"LeBron James",0,3
"779","me",60,"Enes Kanter",18,11
"780","me",60,"Chris Paul",0,0
"781","me",61,"Kawhi Leonard",0,12
"782","me",61,"LaMarcus Aldridge",37,6
"783","me",61,"DeAndre Jordan",0,12
"784","me",61,"Steven Adams",12,11
"785","me",61,"Blake Griffin",28,11
"786","me",61,"Tim Hardaway Jr.",0,12
"787","me",61,"Kyle Kuzma",14,2
"788","me",61,"Evan Fournier",23,11
"789","me",61,"Serge Ibaka",0,4
"790","me",61,"LeBron James",35,3
"791","me",61,"Enes Kanter",0,12
"792","me",61,"Chris Paul",18,0
"793","me",61,"Dennis Schroder",5,5
"794","me",62,"Kawhi Leonard",34,6
"795","me",62,"LaMarcus Aldridge",0,12
"796","me",62,"DeAndre Jordan",40,11
"797","me",62,"Steven Adams",0,12
"798","me",62,"Blake Griffin",0,12
"799","me",62,"Tim Hardaway Jr.",19,5
"800","me",62,"Kyle Kuzma",23,2
"801","me",62,"Serge Ibaka",19,4
"802","me",62,"LeBron James",7,3
"803","me",62,"Enes Kanter",26,11
"804","me",62,"Chris Paul",0,0
"805","me",62,"Dennis Schroder",0,12
"806","me",62,"Devin Booker",0,12
"807","me",63,"Kawhi Leonard",0,12
"808","me",63,"LaMarcus Aldridge",35,3
"809","me",63,"DeAndre Jordan",0,12
"810","me",63,"Steven Adams",23,4
"811","me",63,"Blake Griffin",21,6
"812","me",63,"Serge Ibaka",0,12
"813","me",63,"LeBron James",0,12
"814","me",63,"Enes Kanter",21,11
"815","me",63,"Chris Paul",25,0
"816","me",63,"Devin Booker",39,11
"817","me",63,"Thaddeus Young",0,12
"818","me",63,"Josh Richardson",0,12
"819","me",63,"Kent Bazemore",0,12
"820","me",64,"Kawhi Leonard",0,12
"821","me",64,"LaMarcus Aldridge",0,12
"822","me",64,"DeAndre Jordan",23,4
"823","me",64,"Steven Adams",0,12
"824","me",64,"Blake Griffin",0,6
"825","me",64,"Serge Ibaka",0,12
"826","me",64,"LeBron James",43,2
"827","me",64,"Enes Kanter",0,11
"828","me",64,"Chris Paul",0,0
"829","me",64,"Devin Booker",0,11
"830","me",64,"Thaddeus Young",23,3
"831","me",64,"Josh Richardson",0,12
"832","me",64,"Kent Bazemore",19,5
"833","me",65,"Kawhi Leonard",39,2
"834","me",65,"LaMarcus Aldridge",27,4
"835","me",65,"DeAndre Jordan",0,12
"836","me",65,"Steven Adams",43,11
"837","me",65,"Blake Griffin",35,6
"838","me",65,"Serge Ibaka",0,11
"839","me",65,"LeBron James",0,12
"840","me",65,"Enes Kanter",19,11
"841","me",65,"Chris Paul",33,0
"842","me",65,"Devin Booker",25,1
"843","me",65,"Thaddeus Young",19,3
"844","me",65,"Josh Richardson",0,12
"845","me",65,"Kent Bazemore",0,12
"846","me",66,"Kawhi Leonard",0,2
"847","me",66,"LaMarcus Aldridge",0,12
"848","me",66,"DeAndre Jordan",37,4
"849","me",66,"Steven Adams",0,11
"850","me",66,"Blake Griffin",0,6
"851","me",66,"Serge Ibaka",0,12
"852","me",66,"LeBron James",0,12
"853","me",66,"Enes Kanter",0,11
"854","me",66,"Chris Paul",5,0
"855","me",66,"Devin Booker",0,11
"856","me",66,"Thaddeus Young",0,3
"857","me",66,"Josh Richardson",24,1
"858","me",66,"Kent Bazemore",0,12
"859","kyle",1,"Kevin Durant",31,2
"860","kyle",1,"Nikola Jokic",0,4
"861","kyle",1,"Victor Oladipo",0,1
"862","kyle",1,"Chris Paul",0,0
"863","kyle",1,"Rudy Gobert",0,11
"864","kyle",1,"Draymond Green",18,3
"865","kyle",1,"CJ McCollum",0,5
"866","kyle",1,"John Collins",0,12
"867","kyle",1,"Otto Porter Jr.",0,11
"868","kyle",1,"Eric Bledsoe",0,11
"869","kyle",1,"Myles Turner",0,12
"870","kyle",1,"Nikola Vucevic",0,12
"871","kyle",1,"Jerami Grant",13,6
"872","kyle",2,"Kevin Durant",0,2
"873","kyle",2,"Nikola Jokic",32,4
"874","kyle",2,"Victor Oladipo",17,1
"875","kyle",2,"Chris Paul",28,0
"876","kyle",2,"Rudy Gobert",39,11
"877","kyle",2,"Draymond Green",0,3
"878","kyle",2,"CJ McCollum",0,5
"879","kyle",2,"Otto Porter Jr.",0,12
"880","kyle",2,"Eric Bledsoe",19,11
"881","kyle",2,"Myles Turner",24,11
"882","kyle",2,"Nikola Vucevic",14,12
"883","kyle",2,"Jerami Grant",0,12
"884","kyle",2,"Derrick Favors",24,6
"885","kyle",3,"Kevin Durant",0,6
"886","kyle",3,"Nikola Jokic",0,4
"887","kyle",3,"Victor Oladipo",0,1
"888","kyle",3,"Chris Paul",0,0
"889","kyle",3,"Rudy Gobert",0,12
"890","kyle",3,"Draymond Green",0,3
"891","kyle",3,"CJ McCollum",14,5
"892","kyle",3,"Otto Porter Jr.",33,11
"893","kyle",3,"Eric Bledsoe",0,12
"894","kyle",3,"Myles Turner",0,12
"895","kyle",3,"Robert Covington",26,2
"896","kyle",3,"Jabari Parker",13,11
"897","kyle",3,"Kris Dunn",0,11
"898","kyle",4,"Kevin Durant",47,6
"899","kyle",4,"Nikola Jokic",0,12
"900","kyle",4,"Victor Oladipo",17,1
"901","kyle",4,"Chris Paul",0,0
"902","kyle",4,"Rudy Gobert",32,4
"903","kyle",4,"Draymond Green",26,3
"904","kyle",4,"CJ McCollum",0,12
"905","kyle",4,"Otto Porter Jr.",0,2
"906","kyle",4,"Eric Bledsoe",33,5
"907","kyle",4,"Myles Turner",9,11
"908","kyle",4,"Robert Covington",0,12
"909","kyle",4,"Jabari Parker",0,11
"910","kyle",4,"Jonathan Isaac",6,11
"911","kyle",5,"Kevin Durant",0,12
"912","kyle",5,"Nikola Jokic",71,4
"913","kyle",5,"Victor Oladipo",30,1
"914","kyle",5,"Chris Paul",45,0
"915","kyle",5,"Rudy Gobert",0,12
"916","kyle",5,"Draymond Green",0,3
"917","kyle",5,"CJ McCollum",19,5
"918","kyle",5,"Otto Porter Jr.",13,2
"919","kyle",5,"Eric Bledsoe",0,12
"920","kyle",5,"Myles Turner",26,11
"921","kyle",5,"Robert Covington",21,6
"922","kyle",5,"Jabari Parker",11,11
"923","kyle",5,"Jonathan Isaac",15,11
"924","kyle",6,"Kevin Durant",27,2
"925","kyle",6,"Nikola Jokic",28,4
"926","kyle",6,"Victor Oladipo",0,1
"927","kyle",6,"Chris Paul",0,0
"928","kyle",6,"Rudy Gobert",0,12
"929","kyle",6,"Draymond Green",8,3
"930","kyle",6,"CJ McCollum",0,5
"931","kyle",6,"Otto Porter Jr.",0,12
"932","kyle",6,"Eric Bledsoe",0,12
"933","kyle",6,"Myles Turner",0,11
"934","kyle",6,"Robert Covington",0,6
"935","kyle",6,"Jabari Parker",0,11
"936","kyle",6,"Jonathan Isaac",0,11
"937","kyle",7,"Kevin Durant",21,2
"938","kyle",7,"Nikola Jokic",0,12
"939","kyle",7,"Victor Oladipo",13,1
"940","kyle",7,"Chris Paul",0,12
"941","kyle",7,"Rudy Gobert",28,4
"942","kyle",7,"Draymond Green",25,3
"943","kyle",7,"CJ McCollum",2,5
"944","kyle",7,"Otto Porter Jr.",23,6
"945","kyle",7,"Eric Bledsoe",35,0
"946","kyle",7,"Myles Turner",18,11
"947","kyle",7,"Robert Covington",0,12
"948","kyle",7,"Jabari Parker",19,11
"949","kyle",7,"Damian Jones",19,11
"950","kyle",8,"Kevin Durant",0,2
"951","kyle",8,"Nikola Jokic",27,4
"952","kyle",8,"Victor Oladipo",0,1
"953","kyle",8,"Chris Paul",0,12
"954","kyle",8,"Rudy Gobert",0,12
"955","kyle",8,"Draymond Green",0,3
"956","kyle",8,"Otto Porter Jr.",0,12
"957","kyle",8,"Eric Bledsoe",0,0
"958","kyle",8,"Myles Turner",0,11
"959","kyle",8,"Robert Covington",25,6
"960","kyle",8,"Damian Jones",0,12
"961","kyle",8,"Markieff Morris",0,12
"962","kyle",8,"Buddy Hield",4,5
"963","kyle",9,"Kevin Durant",43,2
"964","kyle",9,"Nikola Jokic",0,12
"965","kyle",9,"Victor Oladipo",34,1
"966","kyle",9,"Chris Paul",0,12
"967","kyle",9,"Rudy Gobert",33,4
"968","kyle",9,"Draymond Green",19,3
"969","kyle",9,"Otto Porter Jr.",15,11
"970","kyle",9,"Eric Bledsoe",22,0
"971","kyle",9,"Myles Turner",19,11
"972","kyle",9,"Robert Covington",6,6
"973","kyle",9,"Markieff Morris",16,11
"974","kyle",9,"Ricky Rubio",5,5
"975","kyle",9,"Lou Williams",0,12
"976","kyle",10,"Kevin Durant",0,12
"977","kyle",10,"Nikola Jokic",30,4
"978","kyle",10,"Victor Oladipo",0,1
"979","kyle",10,"Chris Paul",0,12
"980","kyle",10,"Rudy Gobert",0,12
"981","kyle",10,"Draymond Green",0,3
"982","kyle",10,"Otto Porter Jr.",0,12
"983","kyle",10,"Eric Bledsoe",0,0
"984","kyle",10,"Myles Turner",0,12
"985","kyle",10,"Robert Covington",0,6
"986","kyle",10,"Markieff Morris",0,12
"987","kyle",10,"Nikola Vucevic",38,11
"988","kyle",10,"Caris LeVert",0,12
"989","kyle",11,"Kevin Durant",45,2
"990","kyle",11,"Nikola Jokic",0,4
"991","kyle",11,"Victor Oladipo",0,12
"992","kyle",11,"Chris Paul",17,5
"993","kyle",11,"Rudy Gobert",0,12
"994","kyle",11,"Draymond Green",35,3
"995","kyle",11,"Otto Porter Jr.",4,6
"996","kyle",11,"Eric Bledsoe",13,0
"997","kyle",11,"Robert Covington",0,12
"998","kyle",11,"Markieff Morris",18,11
"999","kyle",11,"Nikola Vucevic",0,12
"1000","kyle",11,"Caris LeVert",13,1
"1001","kyle",11,"Enes Kanter",15,11
"1002","kyle",12,"Kevin Durant",0,12
"1003","kyle",12,"Nikola Jokic",0,12
"1004","kyle",12,"Victor Oladipo",31,1
"1005","kyle",12,"Chris Paul",0,12
"1006","kyle",12,"Rudy Gobert",50,4
"1007","kyle",12,"Draymond Green",0,12
"1008","kyle",12,"Otto Porter Jr.",0,11
"1009","kyle",12,"Eric Bledsoe",13,0
"1010","kyle",12,"Robert Covington",37,2
"1011","kyle",12,"Markieff Morris",0,12
"1012","kyle",12,"Nikola Vucevic",26,11
"1013","kyle",12,"Caris LeVert",0,12
"1014","kyle",12,"Enes Kanter",0,12
"1015","kyle",13,"Kevin Durant",41,2
"1016","kyle",13,"Nikola Jokic",0,12
"1017","kyle",13,"Victor Oladipo",0,12
"1018","kyle",13,"Chris Paul",0,12
"1019","kyle",13,"Rudy Gobert",48,4
"1020","kyle",13,"Draymond Green",34,11
"1021","kyle",13,"Otto Porter Jr.",13,11
"1022","kyle",13,"Eric Bledsoe",0,0
"1023","kyle",13,"Robert Covington",0,12
"1024","kyle",13,"Markieff Morris",-3,3
"1025","kyle",13,"Nikola Vucevic",0,12
"1026","kyle",13,"Caris LeVert",21,1
"1027","kyle",13,"Enes Kanter",0,12
"1028","kyle",14,"Kevin Durant",25,2
"1029","kyle",14,"Nikola Jokic",32,4
"1030","kyle",14,"Victor Oladipo",24,5
"1031","kyle",14,"Chris Paul",0,12
"1032","kyle",14,"Rudy Gobert",0,12
"1033","kyle",14,"Draymond Green",26,11
"1034","kyle",14,"Eric Bledsoe",22,0
"1035","kyle",14,"Robert Covington",22,6
"1036","kyle",14,"Nikola Vucevic",0,12
"1037","kyle",14,"Caris LeVert",6,1
"1038","kyle",14,"Enes Kanter",23,11
"1039","kyle",14,"Domantas Sabonis",21,3
"1040","kyle",14,"Evan Turner",22,11
"1041","kyle",15,"Kevin Durant",0,12
"1042","kyle",15,"Nikola Jokic",0,12
"1043","kyle",15,"Victor Oladipo",0,11
"1044","kyle",15,"Chris Paul",21,0
"1045","kyle",15,"Rudy Gobert",0,12
"1046","kyle",15,"Draymond Green",0,11
"1047","kyle",15,"Eric Bledsoe",0,12
"1048","kyle",15,"Robert Covington",32,6
"1049","kyle",15,"Nikola Vucevic",31,4
"1050","kyle",15,"Caris LeVert",0,1
"1051","kyle",15,"Enes Kanter",0,12
"1052","kyle",15,"Domantas Sabonis",0,12
"1053","kyle",15,"Evan Turner",9,2
"1054","kyle",16,"Kevin Durant",33,2
"1055","kyle",16,"Nikola Jokic",41,4
"1056","kyle",16,"Victor Oladipo",28,5
"1057","kyle",16,"Chris Paul",0,0
"1058","kyle",16,"Rudy Gobert",41,11
"1059","kyle",16,"Draymond Green",34,11
"1060","kyle",16,"Eric Bledsoe",0,12
"1061","kyle",16,"Robert Covington",0,6
"1062","kyle",16,"Nikola Vucevic",0,12
"1063","kyle",16,"Caris LeVert",25,1
"1064","kyle",16,"Enes Kanter",4,11
"1065","kyle",16,"Domantas Sabonis",41,3
"1066","kyle",16,"Evan Turner",0,12
"1067","kyle",17,"Kevin Durant",0,2
"1068","kyle",17,"Nikola Jokic",14,4
"1069","kyle",17,"Victor Oladipo",0,12
"1070","kyle",17,"Chris Paul",0,12
"1071","kyle",17,"Rudy Gobert",0,11
"1072","kyle",17,"Draymond Green",0,11
"1073","kyle",17,"Eric Bledsoe",13,0
"1074","kyle",17,"Robert Covington",38,6
"1075","kyle",17,"Nikola Vucevic",0,12
"1076","kyle",17,"Caris LeVert",0,1
"1077","kyle",17,"Enes Kanter",0,11
"1078","kyle",17,"Domantas Sabonis",0,12
"1079","kyle",17,"Evan Turner",24,5
"1080","kyle",18,"Kevin Durant",39,2
"1081","kyle",18,"Nikola Jokic",0,12
"1082","kyle",18,"Victor Oladipo",43,5
"1083","kyle",18,"Chris Paul",46,0
"1084","kyle",18,"Rudy Gobert",22,11
"1085","kyle",18,"Draymond Green",33,11
"1086","kyle",18,"Eric Bledsoe",0,12
"1087","kyle",18,"Robert Covington",0,12
"1088","kyle",18,"Nikola Vucevic",32,4
"1089","kyle",18,"Caris LeVert",37,1
"1090","kyle",18,"Enes Kanter",22,11
"1091","kyle",18,"Domantas Sabonis",14,3
"1092","kyle",18,"PJ Tucker",21,6
"1093","kyle",19,"Kevin Durant",0,12
"1094","kyle",19,"Nikola Jokic",25,4
"1095","kyle",19,"Victor Oladipo",31,5
"1096","kyle",19,"Chris Paul",19,0
"1097","kyle",19,"Rudy Gobert",16,11
"1098","kyle",19,"Draymond Green",0,11
"1099","kyle",19,"Eric Bledsoe",0,12
"1100","kyle",19,"Robert Covington",8,2
"1101","kyle",19,"Nikola Vucevic",0,12
"1102","kyle",19,"Caris LeVert",0,12
"1103","kyle",19,"Enes Kanter",0,11
"1104","kyle",19,"Domantas Sabonis",22,3
"1105","kyle",19,"PJ Tucker",11,6
"1106","kyle",20,"Kevin Durant",0,6
"1107","kyle",20,"Nikola Jokic",0,11
"1108","kyle",20,"Victor Oladipo",0,11
"1109","kyle",20,"Chris Paul",0,5
"1110","kyle",20,"Rudy Gobert",0,12
"1111","kyle",20,"Draymond Green",0,3
"1112","kyle",20,"Eric Bledsoe",20,0
"1113","kyle",20,"Robert Covington",3,2
"1114","kyle",20,"Nikola Vucevic",23,4
"1115","kyle",20,"Caris LeVert",24,1
"1116","kyle",20,"Enes Kanter",23,11
"1117","kyle",20,"Domantas Sabonis",0,12
"1118","kyle",20,"PJ Tucker",0,12
"1119","kyle",21,"Kevin Durant",33,2
"1120","kyle",21,"Nikola Jokic",20,11
"1121","kyle",21,"Victor Oladipo",22,1
"1122","kyle",21,"Chris Paul",16,0
"1123","kyle",21,"Rudy Gobert",27,11
"1124","kyle",21,"Draymond Green",6,3
"1125","kyle",21,"Eric Bledsoe",0,12
"1126","kyle",21,"Robert Covington",0,12
"1127","kyle",21,"Nikola Vucevic",24,4
"1128","kyle",21,"Caris LeVert",0,12
"1129","kyle",21,"Enes Kanter",46,11
"1130","kyle",21,"Domantas Sabonis",26,6
"1131","kyle",21,"Dennis Schroder",21,5
"1132","kyle",22,"Kevin Durant",0,2
"1133","kyle",22,"Nikola Jokic",0,11
"1134","kyle",22,"Victor Oladipo",0,1
"1135","kyle",22,"Chris Paul",0,0
"1136","kyle",22,"Rudy Gobert",0,11
"1137","kyle",22,"Draymond Green",0,3
"1138","kyle",22,"Eric Bledsoe",3,5
"1139","kyle",22,"Robert Covington",0,12
"1140","kyle",22,"Nikola Vucevic",0,4
"1141","kyle",22,"Caris LeVert",28,11
"1142","kyle",22,"Enes Kanter",0,12
"1143","kyle",22,"Domantas Sabonis",0,12
"1144","kyle",22,"Dennis Schroder",0,12
"1145","kyle",23,"Kevin Durant",0,12
"1146","kyle",23,"Nikola Jokic",17,11
"1147","kyle",23,"Victor Oladipo",45,1
"1148","kyle",23,"Chris Paul",0,12
"1149","kyle",23,"Rudy Gobert",38,11
"1150","kyle",23,"Draymond Green",0,3
"1151","kyle",23,"Eric Bledsoe",0,0
"1152","kyle",23,"Nikola Vucevic",18,4
"1153","kyle",23,"Caris LeVert",0,12
"1154","kyle",23,"Enes Kanter",24,11
"1155","kyle",23,"Domantas Sabonis",25,6
"1156","kyle",23,"Dennis Schroder",29,5
"1157","kyle",23,"Josh Richardson",12,2
"1158","kyle",24,"Kevin Durant",18,2
"1159","kyle",24,"Nikola Jokic",0,12
"1160","kyle",24,"Victor Oladipo",0,1
"1161","kyle",24,"Chris Paul",23,5
"1162","kyle",24,"Rudy Gobert",0,11
"1163","kyle",24,"Draymond Green",0,3
"1164","kyle",24,"Eric Bledsoe",32,0
"1165","kyle",24,"Nikola Vucevic",0,4
"1166","kyle",24,"Caris LeVert",0,12
"1167","kyle",24,"Enes Kanter",0,11
"1168","kyle",24,"Domantas Sabonis",0,12
"1169","kyle",24,"Dennis Schroder",16,11
"1170","kyle",24,"Josh Richardson",0,12
"1171","kyle",25,"Kevin Durant",0,12
"1172","kyle",25,"Nikola Jokic",54,11
"1173","kyle",25,"Victor Oladipo",33,1
"1174","kyle",25,"Chris Paul",0,12
"1175","kyle",25,"Rudy Gobert",38,11
"1176","kyle",25,"Draymond Green",0,3
"1177","kyle",25,"Eric Bledsoe",0,0
"1178","kyle",25,"Nikola Vucevic",39,4
"1179","kyle",25,"Caris LeVert",18,5
"1180","kyle",25,"Enes Kanter",0,11
"1181","kyle",25,"Domantas Sabonis",26,6
"1182","kyle",25,"Dennis Schroder",0,12
"1183","kyle",25,"Josh Richardson",12,2
"1184","kyle",26,"Kevin Durant",45,11
"1185","kyle",26,"Nikola Jokic",0,12
"1186","kyle",26,"Victor Oladipo",0,12
"1187","kyle",26,"Chris Paul",22,5
"1188","kyle",26,"Rudy Gobert",0,12
"1189","kyle",26,"Draymond Green",0,3
"1190","kyle",26,"Eric Bledsoe",20,0
"1191","kyle",26,"Nikola Vucevic",0,4
"1192","kyle",26,"Caris LeVert",-3,1
"1193","kyle",26,"Enes Kanter",21,11
"1194","kyle",26,"Domantas Sabonis",0,6
"1195","kyle",26,"Dennis Schroder",16,11
"1196","kyle",26,"Josh Richardson",25,2
"1197","kyle",27,"Kevin Durant",0,12
"1198","kyle",27,"Nikola Jokic",28,11
"1199","kyle",27,"Victor Oladipo",24,1
"1200","kyle",27,"Chris Paul",36,5
"1201","kyle",27,"Rudy Gobert",0,12
"1202","kyle",27,"Draymond Green",0,12
"1203","kyle",27,"Eric Bledsoe",28,0
"1204","kyle",27,"Nikola Vucevic",33,4
"1205","kyle",27,"Caris LeVert",0,12
"1206","kyle",27,"Enes Kanter",23,11
"1207","kyle",27,"Domantas Sabonis",15,3
"1208","kyle",27,"Josh Richardson",0,12
"1209","kyle",27,"Evan Fournier",13,6
"1210","kyle",28,"Kevin Durant",43,2
"1211","kyle",28,"Nikola Jokic",0,12
"1212","kyle",28,"Victor Oladipo",0,12
"1213","kyle",28,"Chris Paul",0,12
"1214","kyle",28,"Rudy Gobert",35,11
"1215","kyle",28,"Draymond Green",21,6
"1216","kyle",28,"Eric Bledsoe",0,12
"1217","kyle",28,"Nikola Vucevic",23,4
"1218","kyle",28,"Caris LeVert",11,1
"1219","kyle",28,"Enes Kanter",0,12
"1220","kyle",28,"Domantas Sabonis",0,3
"1221","kyle",28,"Josh Richardson",17,11
"1222","kyle",28,"Evan Fournier",21,5
"1223","kyle",29,"Kevin Durant",29,2
"1224","kyle",29,"Nikola Jokic",27,4
"1225","kyle",29,"Victor Oladipo",0,12
"1226","kyle",29,"Chris Paul",27,5
"1227","kyle",29,"Rudy Gobert",0,11
"1228","kyle",29,"Draymond Green",0,6
"1229","kyle",29,"Eric Bledsoe",0,12
"1230","kyle",29,"Nikola Vucevic",0,12
"1231","kyle",29,"Enes Kanter",0,12
"1232","kyle",29,"Domantas Sabonis",0,3
"1233","kyle",29,"Josh Richardson",0,11
"1234","kyle",29,"Evan Fournier",0,12
"1235","kyle",29,"Quinn Cook",16,0
"1236","kyle",30,"Kevin Durant",0,12
"1237","kyle",30,"Nikola Jokic",0,12
"1238","kyle",30,"Victor Oladipo",0,12
"1239","kyle",30,"Chris Paul",0,12
"1240","kyle",30,"Rudy Gobert",26,11
"1241","kyle",30,"Draymond Green",0,12
"1242","kyle",30,"Eric Bledsoe",26,5
"1243","kyle",30,"Nikola Vucevic",37,4
"1244","kyle",30,"Enes Kanter",19,11
"1245","kyle",30,"Domantas Sabonis",0,3
"1246","kyle",30,"Josh Richardson",13,2
"1247","kyle",30,"Evan Fournier",1,6
"1248","kyle",30,"Quinn Cook",0,12
"1249","kyle",31,"Kevin Durant",19,2
"1250","kyle",31,"Nikola Jokic",34,4
"1251","kyle",31,"Victor Oladipo",0,12
"1252","kyle",31,"Chris Paul",29,0
"1253","kyle",31,"Rudy Gobert",0,12
"1254","kyle",31,"Draymond Green",5,6
"1255","kyle",31,"Eric Bledsoe",0,11
